Id|FK_OilAndGas|FK_Asset|FK_OtherParameter|FK_LifeCycleTS|FK_LifeCycle|FK_Company|FK_HistoricCompany|FK_Reserves|FK_OilAndGasType|1P Reserves|2P Reserves|Original Resources|Remaining Resources|1P Reserves Forward Case|1P Reserves High Case|1P Reserves Low Case|1P Reserves Mid Case|1P Reserves  Low Low Case|1P Reserves Mid Low Case|1P Reserves Low Low Low Case|1P Reserves Mid Low Low Case|1P Reserves Mid Mid Low Case|1P Reserves Mid Mid Low Low Case|2P Reserves Forward Case|2P Reserves High Case|2P Reserves Low Case|2P Reserves Mid Case|2P Reserves  Low Low Case|2P Reserves Mid Low Case|2P Reserves Low Low Low Case|2P Reserves Mid Low Low Case|2P Reserves Mid Mid Low Case|2P Reserves Mid Mid Low Low Case|Original Resources Forward Case|Original Resources High Case|Original Resources Low Case|Original Resources Mid Case|Original Resources  Low Low Case|Original Resources Mid Low Case|Original Resources Low Low Low Case|Original Resources Mid Low Low Case|Original Resources Mid Mid Low Case|Original Resources Mid Mid Low Low Case|Remaining Resources Forward Case|Remaining Resources High Case|Remaining Resources Low Case|Remaining Resources Mid Case|Remaining Resources  Low Low Case|Remaining Resources Mid Low Case|Remaining Resources Low Low Low Case|Remaining Resources Mid Low Low Case|Remaining Resources Mid Mid Low Case|Remaining Resources Mid Mid Low Low Case
1277824|4|279421|111|25|8|685|6|5|11|0|0|-0.298999995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.29899999499320984|0|-0.289000004529953|0|-0.27300000190734863|-0.29899999499320984|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205264|4|244622|3|17|23|168|168|2|11|0|17.159999847|0|17.159999847|0|0|0|0|0|0|0|0|0|0|17.159999847412109|17.159999847412109|17.159999847412109|17.159999847412109|17.180000305175781|17.159999847412109|16.920000076293945|17.159999847412109|17.159999847412109|17.159999847412109|0|0|0|0|0|0|0|0|0|0|17.159999847412109|17.159999847412109|17.159999847412109|17.159999847412109|17.180000305175781|17.159999847412109|16.920000076293945|17.159999847412109|17.159999847412109|17.159999847412109
1205272|4|244622|3|17|23|685|685|3|11|0|1.129999995|0|1.129999995|0|0|0|0|0|0|0|0|0|0|1.1299999952316284|1.1299999952316284|1.1299999952316284|1.1299999952316284|1.1000000238418579|1.1299999952316284|0|1.1299999952316284|1.1299999952316284|1.1299999952316284|0|0|0|0|0|0|0|0|0|0|1.1299999952316284|1.1299999952316284|1.1299999952316284|1.1299999952316284|1.1000000238418579|1.1299999952316284|0|1.1299999952316284|1.1299999952316284|1.1299999952316284
1284191|12|280717|3|25|6|685|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.7279999852180481|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017773|2|194792|3|25|24|168|3|5|10|0|0|0.0055999998|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.7000000961124897E-3|5.9000002220273018E-3|0.00559999980032444|5.7999999262392521E-3|0.00559999980032444|5.7000000961124897E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017754|12|194791|3|24|24|168|168|2|8|0|0|0|0.004499999806|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.6000001020729542E-3|4.6000001020729542E-3|4.4999998062849045E-3|4.6000001020729542E-3|4.4999998062849045E-3|4.6000001020729542E-3|4.4999998062849045E-3|4.4999998062849045E-3|4.6000001020729542E-3|4.4999998062849045E-3
1017770|2|194792|3|24|24|685|685|3|10|0|0|0|0.002899999963|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0000000260770321E-3|3.0000000260770321E-3|2.899999963119626E-3|3.0000000260770321E-3|2.899999963119626E-3|3.0000000260770321E-3|2.899999963119626E-3|2.899999963119626E-3|3.0000000260770321E-3|2.899999963119626E-3
1017816|2|194793|3|24|24|10|10|2|10|0|0|0|0.0008999999845|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.9999998454004526E-4|8.9999998454004526E-4|7.9999997979030013E-4|8.9999998454004526E-4|7.9999997979030013E-4|8.9999998454004526E-4|7.9999997979030013E-4|7.9999997979030013E-4|8.9999998454004526E-4|7.9999997979030013E-4
1017852|9|194793|3|25|24|685|3|5|15|0|0|0.0006000000285|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.0000002849847078E-4|6.99999975040555E-4|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277786|4|279421|3|23|8|685|685|2|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.92599999904632568|0|0.92599999904632568|0|0|0|0|0.92400002479553223|0
1277789|4|279421|3|23|8|685|685|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.71399998664855957|0|0.71399998664855957|0|0|0|0|0.71299999952316284|0
1277801|4|279421|75|23|8|685|685|2|11|0|0|0|0.9240000248|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.92400002479553223|0|0.89200001955032349|0|0.84299999475479126|0.92400002479553223|0.84299999475479126|0.9179999828338623|0|0.92400002479553223
1277830|12|279421|3|23|8|168|168|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13.979999542236328|0|13.979999542236328|0|0|0|0|13.960000038146973|0
1277840|12|279421|75|23|8|685|685|2|8|0|0|0|0.398999989|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.39899998903274536|0|0.38499999046325684|0|0.36399999260902405|0.39899998903274536|0.36399999260902405|0.39599999785423279|0|0.39899998903274536
1205243|2|244622|3|17|23|685|685|2|10|0|0.8220000267|0|0.8220000267|0|0|0|0|0|0|0|0|0|0|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0|0|0|0|0|0|0|0|0|0|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086|0.82200002670288086
1205247|2|244622|3|25|23|10|20932|5|10|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284184|12|280717|3|6|6|685|685|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.9099997878074646E-2|0|0|0|0|0|0|0|0
1284190|12|280717|3|25|6|168|3|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.9100000858306885|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205242|2|244622|3|17|23|685|685|2|10|0|4.099999905|0|4.099999905|0|0|0|0|0|0|0|0|0|0|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|0|0|0|0|0|0|0|0|0|0|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684|4.0999999046325684
1017728|4|194791|3|24|24|685|685|1|11|0|0|0|0.0055999998|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.0000000521540642E-3|6.3000000081956387E-3|5.4999999701976776E-3|6.0000000521540642E-3|5.4999999701976776E-3|5.7000000961124897E-3|5.4999999701976776E-3|5.4999999701976776E-3|6.0000000521540642E-3|0.00559999980032444
1277854|12|279421|111|23|8|168|168|3|8|0|0|0|-13.960000038|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-13.960000038146973|0|-13.470000267028809|0|-12.739999771118164|-13.960000038146973|-12.739999771118164|-13.859999656677246|0|-13.960000038146973
1189935|4|237729|3|25|9|685|20195|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.9800000190734863|0|2.9800000190734863|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189948|4|237729|27|25|9|12830|20460|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.2699999809265137|0|3.2699999809265137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189952|4|237729|75|23|9|12830|12830|2|11|0|0|0|13.779999733|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13.779999732971191|0|13.779999732971191|0|13.779999732971191|13.779999732971191|13.779999732971191|13.779999732971191|0|13.779999732971191
1189961|4|237729|99|23|9|685|685|2|11|0|0|0|0.6309999824|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.63099998235702515|0|0.63099998235702515|0|0.63099998235702515|0.63099998235702515|0.35699999332427979|0.63099998235702515|0|0.63099998235702515
1189964|4|237729|99|23|9|12830|12830|3|11|0|0|0|1.950000048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9500000476837158|0|1.9500000476837158|0|1.9500000476837158|1.9500000476837158|1.1000000238418579|1.9500000476837158|0|1.9500000476837158
1190032|9|237729|135|23|9|12830|12830|3|15|0|0|0|-0.52700001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.52700001001358032|0|-0.52700001001358032|0|-0.52700001001358032|-0.52700001001358032|-0.29800000786781311|-0.52700001001358032|0|-0.52700001001358032
1189953|4|237729|75|23|9|685|685|3|11|0|0|0|2.660000086|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.6600000858306885|0|2.6600000858306885|0|2.6600000858306885|2.6600000858306885|2.6600000858306885|2.6600000858306885|0|2.6600000858306885
1190003|9|237729|27|25|9|12830|20195|5|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.22200000286102295|0|0.22200000286102295|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190008|9|237729|75|23|9|12830|12830|3|15|0|0|0|2.859999895|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.8599998950958252|0|2.8599998950958252|0|2.8599998950958252|2.8599998950958252|2.8599998950958252|2.8599998950958252|0|2.8599998950958252
1190018|9|237729|99|25|9|685|20460|5|15|0|0|0.08309999853|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.3099998533725739E-2|0|8.3099998533725739E-2|0|8.3099998533725739E-2|8.3099998533725739E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190043|12|237729|3|25|9|12830|20195|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17.829999923706055|0|17.829999923706055|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190049|12|237729|27|25|9|685|20195|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0900000333786011|0|1.0900000333786011|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189955|4|237729|75|25|9|685|20195|5|11|0|0|2.980000019|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.9800000190734863|0|2.9800000190734863|0|2.9800000190734863|2.9800000190734863|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190045|12|237729|27|23|9|685|685|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.13699999451637268|0|0.13699999451637268|0|0|0|0|0.13400000333786011|0
1284252|12|280718|75|25|6|685|6|5|8|0|0|1.649999976|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.6499999761581421|0|1.6000000238418579|0|1.5199999809265137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1194828|2|238910|3|24|24|2770|2770|3|10|0|0|0|0.002300000051|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.3000000510364771E-3|2.4000001139938831E-3|2.199999988079071E-3|2.3000000510364771E-3|2.199999988079071E-3|2.3000000510364771E-3|2.199999988079071E-3|2.199999988079071E-3|2.3000000510364771E-3|2.3000000510364771E-3
1194864|9|238910|3|24|24|11168|11168|2|15|0|0|0|9.999999747e-05|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
1194915|9|238914|3|24|24|685|685|2|15|0|0|0|0.0001999999949|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4
1194813|9|238908|3|25|24|685|685|5|15|0|0|0.0083999997|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.6000002920627594E-3|8.7999999523162842E-3|8.1000002101063728E-3|8.7999999523162842E-3|8.1000002101063728E-3|8.500000461935997E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189985|4|237729|135|25|9|685|20195|5|11|0|0|-0.5450000167|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.54500001668930054|0|-0.54500001668930054|0|-0.54500001668930054|-0.54500001668930054|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190046|12|237729|27|23|9|12830|12830|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.54699999094009399|0|0.54699999094009399|0|0|0|0|0.5350000262260437|0
1190069|12|237729|111|23|9|685|685|2|6|0|0|0|-0.5569999814|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.55699998140335083|0|-0.55699998140335083|0|-0.55699998140335083|-0.55699998140335083|-0.55699998140335083|-0.55699998140335083|0|-0.55699998140335083
1190083|12|237729|135|25|9|12830|20195|5|6|0|0|-4.28000021|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4.2800002098083496|0|-4.2800002098083496|0|-4.130000114440918|-4.2800002098083496|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189962|4|237729|99|23|9|12830|12830|2|11|0|0|0|2.519999981|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.5199999809265137|0|2.5199999809265137|0|2.5199999809265137|2.5199999809265137|1.4299999475479126|2.5199999809265137|0|2.5199999809265137
1190052|12|237729|27|25|9|12830|20460|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.559999942779541|0|6.559999942779541|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190084|12|237729|135|25|9|12830|20460|5|6|0|0|-6.420000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-6.4200000762939453|0|-6.4200000762939453|0|-6.190000057220459|-6.4200000762939453|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190042|12|237729|3|25|9|685|20460|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.690000057220459|0|6.690000057220459|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284193|12|280717|3|25|6|685|20932|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.61699998378753662|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284204|12|280717|39|25|6|685|6|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.23299999535083771|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284222|12|280717|111|6|6|168|168|3|8|0|0|0|-2.539999962|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2.5899999141693115|0|-2.5399999618530273|0|-2.5399999618530273|-2.630000114440918|-2.5399999618530273|-2.5399999618530273|-2.6600000858306885|-2.5899999141693115
1284224|12|280717|111|25|6|10|6|5|8|0|0|-0.871999979|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.8880000114440918|0|-0.87199997901916504|0|-0.87199997901916504|-0.90100002288818359|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284248|12|280718|75|25|6|10|6|5|8|0|0|6.579999924|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.5999999046325684|0|6.4099998474121094|0|6.070000171661377|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1284256|12|280718|111|6|6|685|685|2|8|0|0|0|-0.5479999781|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.55000001192092896|0|-0.5350000262260437|0|-0.50599998235702515|0|-0.50599998235702515|-0.54799997806549072|0|-0.54799997806549072
1284237|12|280718|3|25|6|10|20932|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17.159999847412109|0|17.159999847412109|0|17.159999847412109|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1194841|4|238910|3|24|24|8924|8924|1|11|0|0|0|0.00810000021|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.2000000402331352E-3|8.500000461935997E-3|7.8999996185302734E-3|0.00839999970048666|7.8999996185302734E-3|8.2000000402331352E-3|7.8999996185302734E-3|7.8999996185302734E-3|8.2999998703598976E-3|8.1000002101063728E-3
1194850|4|238910|3|24|24|2770|2770|3|11|0|0|0|0.005100000184|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.2000000141561031E-3|5.4000001400709152E-3|4.999999888241291E-3|5.2999998442828655E-3|4.999999888241291E-3|5.2000000141561031E-3|4.999999888241291E-3|4.999999888241291E-3|5.2999998442828655E-3|5.1000001840293407E-3
1194861|9|238910|3|24|24|1084|1084|2|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1194877|12|238910|3|24|24|685|685|2|8|0|0|0|0.00270000007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.7000000700354576E-3|0.00279999990016222|2.7000000700354576E-3|0.00279999990016222|2.7000000700354576E-3|2.7000000700354576E-3|2.7000000700354576E-3|2.7000000700354576E-3|0.00279999990016222|2.7000000700354576E-3
1194873|9|238910|3|25|24|1084|11168|5|15|0|0|0.0001999999949|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190016|9|237729|99|23|9|12830|12830|3|15|0|0|0|0.52700001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.52700001001358032|0|0.52700001001358032|0|0.52700001001358032|0.52700001001358032|0.29800000786781311|0.52700001001358032|0|0.52700001001358032
1284207|12|280717|75|6|6|168|168|2|8|0|0|0|0.1340000033|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.13600000739097595|0|0.13400000333786011|0|0.13400000333786011|0.1379999965429306|0.13400000333786011|0.13400000333786011|0.14000000059604645|0.13600000739097595
1194848|4|238910|3|24|24|685|685|3|11|0|0|0|0.01319999993|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.3399999588727951E-2|1.3899999670684338E-2|1.2900000438094139E-2|1.3799999840557575E-2|1.2900000438094139E-2|1.3399999588727951E-2|1.2900000438094139E-2|1.2900000438094139E-2|0.01360000018030405|1.3199999928474426E-2
1194802|4|238908|3|24|24|18340|18340|1|11|0|0|0|0.06809999794|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.0100001990795135E-2|7.2300001978874207E-2|6.4000003039836884E-2|7.2300001978874207E-2|6.4000003039836884E-2|6.9099999964237213E-2|6.4000003039836884E-2|0.06549999862909317|7.0900000631809235E-2|6.8099997937679291E-2
1284228|12|280717|111|25|6|685|6|5|8|0|0|-0.2179999948|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.22200000286102295|0|-0.21799999475479126|0|-0.21799999475479126|-0.22499999403953552|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1194894|2|238914|3|24|24|685|685|2|10|0|0|0|0.001099999994|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0999999940395355E-3|1.0999999940395355E-3|1.0999999940395355E-3|1.0999999940395355E-3|1.0000000474974513E-3|1.0999999940395355E-3|1.0000000474974513E-3|1.0999999940395355E-3|1.0999999940395355E-3|1.0999999940395355E-3
1194919|9|238914|3|24|24|18247|18247|3|15|0|0|0|0.006500000134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.5000001341104507E-3|6.5000001341104507E-3|6.3000000081956387E-3|6.5000001341104507E-3|6.0999998822808266E-3|6.5000001341104507E-3|6.0999998822808266E-3|6.5000001341104507E-3|6.5000001341104507E-3|6.5000001341104507E-3
1194795|2|238908|3|24|24|685|685|2|10|0|0|0|0.002099999925|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.099999925121665E-3|2.199999988079071E-3|2.0000000949949026E-3|2.199999988079071E-3|2.0000000949949026E-3|2.099999925121665E-3|2.0000000949949026E-3|2.0000000949949026E-3|2.099999925121665E-3|2.099999925121665E-3
1194925|12|238914|3|24|24|18247|18247|2|8|0|0|0|0.01559999958|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.5599999576807022E-2|1.5599999576807022E-2|0.01510000042617321|1.5599999576807022E-2|1.4499999582767487E-2|1.5599999576807022E-2|1.4499999582767487E-2|1.5599999576807022E-2|1.5599999576807022E-2|1.5599999576807022E-2
929036|12|122542|111|31|31|17824|17824|2|8|0|0|0|-0.1270000041|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.13099999725818634|0|-0.125|0|-0.125|-0.13300000131130219|-0.125|-0.125|0|-0.1289999932050705
901681|12|119380|3|3|3|8924|8924|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.30799999833106995|0.31099998950958252|0|0.31099998950958252|0|0.31099998950958252|0|0|0.31099998950958252|0.30399999022483826
180777|4|32561|39|14|14|10|10|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.19099999964237213|0
180782|4|32561|39|14|14|685|685|2|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.14499999582767487|0
180785|4|32561|39|14|14|685|685|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.1000002324581146E-2|0
180858|12|32561|75|14|14|10|10|1|8|0|0|0|0.0005000000237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.8999998942017555E-3|0|5.0000002374872565E-4|0|5.0000002374872565E-4|3.8999998942017555E-3|5.0000002374872565E-4|5.0000002374872565E-4|0|5.0000002374872565E-4
180914|4|32565|3|25|14|10|20932|5|11|0|0|0.150000006|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.19900000095367432|0.25200000405311584|9.7300000488758087E-2|0.2370000034570694|9.7300000488758087E-2|0.21899999678134918|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180800|4|32561|75|14|14|685|685|3|11|0|0|0|0.004499999806|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.1000002324581146E-2|0|4.4999998062849045E-3|0|4.4999998062849045E-3|4.7600001096725464E-2|4.4999998062849045E-3|4.4999998062849045E-3|0|4.4999998062849045E-3
180920|4|32565|3|25|14|685|6|5|11|0|0|0.01449999958|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9099999219179153E-2|2.4299999698996544E-2|9.3999998643994331E-3|2.2800000384449959E-2|9.3999998643994331E-3|0.0210999995470047|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180947|12|32565|3|25|14|685|20932|5|8|0|0|25.010000229|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25.040000915527344|25.049999237060547|24.959999084472656|25.049999237060547|24.959999084472656|25.049999237060547|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180871|12|32561|111|14|14|168|168|1|8|0|0|0|-0.0003999999899|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3.2999999821186066E-3|0|-3.9999998989515007E-4|0|-3.9999998989515007E-4|-3.2999999821186066E-3|-3.9999998989515007E-4|-3.9999998989515007E-4|0|-3.9999998989515007E-4
